"age_group","is_female","category","N","count","percent"
"[70,75)",1,"Anxiety",37416,1136,0.0303613427410733
"[75,80)",0,"Anxiety",29487,442,0.0149896564587784
"[75,80)",1,"Anxiety",31986,959,0.0299818670668417
"[80,120]",0,"Anxiety",43286,614,0.0141847248533013
"[80,120]",1,"Anxiety",64444,1910,0.0296381354354168
"[40,45)",0,"Arthritis",56013,1489,0.0265831146341028
"[40,45)",1,"Arthritis",51133,1049,0.020515127217257
"[45,50)",0,"Arthritis",55695,2288,0.041080886973696
"[45,50)",1,"Arthritis",51791,1791,0.0345812979089031
"[50,55)",0,"Arthritis",57331,3329,0.0580663166524219
"[50,55)",1,"Arthritis",53487,3230,0.0603885056181876
"[55,60)",0,"Arthritis",51875,4203,0.081021686746988
"[55,60)",1,"Arthritis",47915,4327,0.0903057497652092
"[60,65)",0,"Arthritis",46867,5031,0.107346320438688
"[60,65)",1,"Arthritis",44127,5372,0.121739524554128
"[65,70)",0,"Arthritis",43054,5623,0.130603428252892
"[65,70)",1,"Arthritis",41032,6053,0.147519009553519
"[70,75)",0,"Arthritis",36481,5614,0.153888325429676
"[70,75)",1,"Arthritis",37416,6733,0.179949754115886
"[75,80)",0,"Arthritis",29487,5264,0.178519347509072
"[75,80)",1,"Arthritis",31986,6719,0.210060651535047
"[80,120]",0,"Arthritis",43286,8246,0.190500392736682
"[80,120]",1,"Arthritis",64444,13435,0.208475575693625
"[40,45)",0,"CAD",56013,164,0.00292789173941764
"[40,45)",1,"CAD",51133,54,0.00105606946590265
"[45,50)",0,"CAD",55695,439,0.00788221563874675
"[45,50)",1,"CAD",51791,105,0.0020273792743913
"[50,55)",0,"CAD",57331,816,0.0142331373951265
"[50,55)",1,"CAD",53487,225,0.00420662964832576
"[55,60)",0,"CAD",51875,1163,0.0224192771084337
"[55,60)",1,"CAD",47915,337,0.0070332881143692
"[60,65)",0,"CAD",46867,1451,0.0309599504982184
"[60,65)",1,"CAD",44127,489,0.0110816506900537
"[65,70)",0,"CAD",43054,1657,0.0384865517721931
"[65,70)",1,"CAD",41032,686,0.0167186586079158
"[70,75)",0,"CAD",36481,1718,0.0470930073188783
"[70,75)",1,"CAD",37416,903,0.0241340602950609
"[75,80)",0,"CAD",29487,1674,0.0567707803438804
"[75,80)",1,"CAD",31986,1017,0.0317951603826674
"[80,120]",0,"CAD",43286,3287,0.0759367924964192
"[80,120]",1,"CAD",64444,3041,0.0471882564707343
"[40,45)",0,"CVA",56013,74,0.00132112188242015
"[40,45)",1,"CVA",51133,84,0.00164277472473745
"[45,50)",0,"CVA",55695,176,0.00316006822874585
"[45,50)",1,"CVA",51791,138,0.00266455561777143
"[50,55)",0,"CVA",57331,306,0.00533742652317245
"[50,55)",1,"CVA",53487,243,0.00454316002019182
"[55,60)",0,"CVA",51875,451,0.00869397590361446
"[55,60)",1,"CVA",47915,291,0.00607325472190337
"[60,65)",0,"CVA",46867,609,0.0129942176798174
"[60,65)",1,"CVA",44127,450,0.0101978380583316
"[65,70)",0,"CVA",43054,811,0.0188368095879593
"[65,70)",1,"CVA",41032,576,0.0140378241372587
"[70,75)",0,"CVA",36481,1012,0.0277404676406897
"[70,75)",1,"CVA",37416,767,0.0204992516570451
"[75,80)",0,"CVA",29487,1160,0.0393393698918167
"[75,80)",1,"CVA",31986,1021,0.0319202150941037
"[80,120]",0,"CVA",43286,2594,0.0599269971815368
"[80,120]",1,"CVA",64444,3375,0.0523710508348333
"[40,45)",0,"Cancer",56013,202,0.00360630567903879
"[40,45)",1,"Cancer",51133,247,0.00483053996440655
"[45,50)",0,"Cancer",55695,310,0.00556602926654098
"[45,50)",1,"Cancer",51791,394,0.00760749937247784
"[50,55)",0,"Cancer",57331,474,0.00826777833981616
"[50,55)",1,"Cancer",53487,579,0.010825060295025
"[55,60)",0,"Cancer",51875,660,0.0127228915662651
"[55,60)",1,"Cancer",47915,669,0.0139622247730356
"[60,65)",0,"Cancer",46867,906,0.0193312992083982
"[60,65)",1,"Cancer",44127,878,0.0198971151449226
"[65,70)",0,"Cancer",43054,1369,0.0317972778371348
"[65,70)",1,"Cancer",41032,1076,0.026223435367518
"[70,75)",0,"Cancer",36481,1646,0.0451193772100546
"[70,75)",1,"Cancer",37416,1202,0.0321252939918751
"[75,80)",0,"Cancer",29487,1898,0.0643673483229898
"[75,80)",1,"Cancer",31986,1258,0.0393297067467017
"[80,120]",0,"Cancer",43286,3711,0.0857321073788292
"[80,120]",1,"Cancer",64444,3087,0.0479020544969276
"[40,45)",0,"Chronpain",56013,2127,0.0379733276203738
"[40,45)",1,"Chronpain",51133,3117,0.0609586763929361
"[45,50)",0,"Chronpain",55695,2128,0.0382080976748362
"[45,50)",1,"Chronpain",51791,3287,0.0634666254754687
"[50,55)",0,"Chronpain",57331,2249,0.0392283406882838
"[50,55)",1,"Chronpain",53487,3470,0.0648755772430684
"[55,60)",0,"Chronpain",51875,2030,0.0391325301204819
"[55,60)",1,"Chronpain",47915,3117,0.0650526974851299
"[60,65)",0,"Chronpain",46867,1828,0.0390039900142958
"[60,65)",1,"Chronpain",44127,2618,0.0593287556371383
"[65,70)",0,"Chronpain",43054,1700,0.0394852975333302
"[65,70)",1,"Chronpain",41032,2231,0.054372197309417
"[70,75)",0,"Chronpain",36481,1388,0.038047202653436
"[70,75)",1,"Chronpain",37416,2026,0.0541479580927945
"[75,80)",0,"Chronpain",29487,1211,0.0410689456370604
"[75,80)",1,"Chronpain",31986,1938,0.0605890076908648
"[80,120]",0,"Chronpain",43286,1852,0.0427851961373192
"[80,120]",1,"Chronpain",64444,3977,0.0617124945689281
"[40,45)",0,"Dementia",56013,596,0.0106403870530056
"[40,45)",1,"Dementia",51133,298,0.00582793890442571
"[45,50)",0,"Dementia",55695,695,0.0124786785169225
"[45,50)",1,"Dementia",51791,396,0.00764611612056149
"[50,55)",0,"Dementia",57331,791,0.0137970731366974
"[50,55)",1,"Dementia",53487,469,0.00876848580028792
"[55,60)",0,"Dementia",51875,728,0.014033734939759
"[55,60)",1,"Dementia",47915,563,0.0117499739121361
"[60,65)",0,"Dementia",46867,759,0.0161947639063734
"[60,65)",1,"Dementia",44127,525,0.0118974777347202
"[65,70)",0,"Dementia",43054,773,0.0179541970548613
"[65,70)",1,"Dementia",41032,564,0.0137453694677325
"[70,75)",0,"Dementia",36481,957,0.0262328335297826
"[70,75)",1,"Dementia",37416,910,0.0243211460337823
"[75,80)",0,"Dementia",29487,1427,0.0483942076169159
"[75,80)",1,"Dementia",31986,1585,0.0495529294066154
"[80,120]",0,"Dementia",43286,3978,0.0919003834958185
"[80,120]",1,"Dementia",64444,7485,0.116147352740364
"[40,45)",0,"Depress",56013,1958,0.0349561708889008
"[40,45)",1,"Depress",51133,3047,0.0595896974556549
"[45,50)",0,"Depress",55695,2045,0.0367178382260526
"[45,50)",1,"Depress",51791,3152,0.0608599949798228
"[50,55)",0,"Depress",57331,2039,0.0355654009174792
"[50,55)",1,"Depress",53487,3096,0.0578832239609625
"[55,60)",0,"Depress",51875,1746,0.0336578313253012
"[55,60)",1,"Depress",47915,2544,0.0530940206615882
"[60,65)",0,"Depress",46867,1372,0.0292743294855655
"[60,65)",1,"Depress",44127,1989,0.0450744442178258
"[65,70)",0,"Depress",43054,979,0.0227388860500766
"[65,70)",1,"Depress",41032,1478,0.0360206667966465
"[70,75)",0,"Depress",36481,626,0.0171596173350511
"[70,75)",1,"Depress",37416,1175,0.0314036775710926
"[75,80)",0,"Depress",29487,544,0.0184488079492658
"[75,80)",1,"Depress",31986,996,0.0311386231476271
"[80,120]",0,"Depress",43286,773,0.0178579679342051
"[80,120]",1,"Depress",64444,1665,0.0258363850785178
"[40,45)",0,"Diabetes",56013,1757,0.0313677182082731
"[40,45)",1,"Diabetes",51133,1255,0.0245438366612559
"[45,50)",0,"Diabetes",55695,2921,0.0524463596373103
"[45,50)",1,"Diabetes",51791,1904,0.036763144175629
"[50,55)",0,"Diabetes",57331,4299,0.0749856098794718
"[50,55)",1,"Diabetes",53487,2666,0.0498438872997177
"[55,60)",0,"Diabetes",51875,5325,0.102650602409639
"[55,60)",1,"Diabetes",47915,3480,0.0726286131691537
"[60,65)",0,"Diabetes",46867,5810,0.123967823841936
"[60,65)",1,"Diabetes",44127,3860,0.0874747886781336
"[65,70)",0,"Diabetes",43054,6264,0.145491708087518
"[65,70)",1,"Diabetes",41032,4134,0.100750633651784
"[70,75)",0,"Diabetes",36481,6164,0.168964666538746
"[70,75)",1,"Diabetes",37416,4528,0.121017746418644
"[75,80)",0,"Diabetes",29487,5468,0.185437650490046
"[75,80)",1,"Diabetes",31986,4469,0.139717376352154
"[80,120]",0,"Diabetes",43286,7475,0.17268862911796
"[80,120]",1,"Diabetes",64444,8259,0.128157780398485
"[40,45)",0,"DuraMed",56013,0,0
"[40,45)",1,"DuraMed",51133,0,0
"[45,50)",0,"DuraMed",55695,0,0
"[45,50)",1,"DuraMed",51791,0,0
"[50,55)",0,"DuraMed",57331,0,0
"[50,55)",1,"DuraMed",53487,0,0
"[55,60)",0,"DuraMed",51875,0,0
"[55,60)",1,"DuraMed",47915,0,0
"[60,65)",0,"DuraMed",46867,0,0
"[60,65)",1,"DuraMed",44127,0,0
"[65,70)",0,"DuraMed",43054,0,0
"[65,70)",1,"DuraMed",41032,0,0
"[70,75)",0,"DuraMed",36481,0,0
"[70,75)",1,"DuraMed",37416,0,0
"[75,80)",0,"DuraMed",29487,0,0
"[75,80)",1,"DuraMed",31986,0,0
"[80,120]",0,"DuraMed",43286,0,0
"[80,120]",1,"DuraMed",64444,0,0
"[40,45)",0,"Falls",56013,423,0.00755181832788817
"[40,45)",1,"Falls",51133,582,0.0113820820213952
"[45,50)",0,"Falls",55695,454,0.00815153963551486
"[45,50)",1,"Falls",51791,750,0.0144812805313665
"[50,55)",0,"Falls",57331,581,0.0101341333658928
"[50,55)",1,"Falls",53487,1052,0.0196683306223942
"[55,60)",0,"Falls",51875,640,0.0123373493975904
"[55,60)",1,"Falls",47915,1104,0.0230408014191798
"[60,65)",0,"Falls",46867,771,0.0164508076044978
"[60,65)",1,"Falls",44127,1382,0.031318693770254
"[65,70)",0,"Falls",43054,1022,0.0237376318112138
"[65,70)",1,"Falls",41032,1589,0.0387258724897641
"[70,75)",0,"Falls",36481,1274,0.0349222883144651
"[70,75)",1,"Falls",37416,1964,0.052490912978405
"[75,80)",0,"Falls",29487,1728,0.0586020958388442
"[75,80)",1,"Falls",31986,2779,0.086881760770337
"[80,120]",0,"Falls",43286,6145,0.141962759321721
"[80,120]",1,"Falls",64444,12619,0.195813419402892
"[40,45)",0,"Fatigue",56013,708,0.0126399228750469
"[40,45)",1,"Fatigue",51133,1432,0.0280053976883813
"[45,50)",0,"Fatigue",55695,802,0.0143998563605351
"[45,50)",1,"Fatigue",51791,1624,0.0313567994439188
"[50,55)",0,"Fatigue",57331,826,0.0144075630984982
"[50,55)",1,"Fatigue",53487,1602,0.0299512030960794
"[55,60)",0,"Fatigue",51875,911,0.0175614457831325
"[55,60)",1,"Fatigue",47915,1476,0.0308045497234686
"[60,65)",0,"Fatigue",46867,894,0.0190752555102738
"[60,65)",1,"Fatigue",44127,1309,0.0296643778185691
"[65,70)",0,"Fatigue",43054,887,0.0206020346541552
"[65,70)",1,"Fatigue",41032,1172,0.0285630727237278
"[70,75)",0,"Fatigue",36481,974,0.0266988295276993
"[70,75)",1,"Fatigue",37416,1302,0.0347979474021809
"[75,80)",0,"Fatigue",29487,962,0.0326245464102825
"[75,80)",1,"Fatigue",31986,1476,0.0461451885199775
"[80,120]",0,"Fatigue",43286,2215,0.0511712793974957
"[80,120]",1,"Fatigue",64444,4430,0.0687418533920924
"[40,45)",0,"FtoThrive",56013,0,0
"[40,45)",1,"FtoThrive",51133,0,0
"[45,50)",0,"FtoThrive",55695,0,0
"[45,50)",1,"FtoThrive",51791,0,0
"[50,55)",0,"FtoThrive",57331,0,0
"[50,55)",1,"FtoThrive",53487,0,0
"[55,60)",0,"FtoThrive",51875,0,0
"[55,60)",1,"FtoThrive",47915,0,0
"[60,65)",0,"FtoThrive",46867,0,0
"[60,65)",1,"FtoThrive",44127,0,0
"[65,70)",0,"FtoThrive",43054,0,0
"[65,70)",1,"FtoThrive",41032,0,0
"[70,75)",0,"FtoThrive",36481,0,0
"[70,75)",1,"FtoThrive",37416,0,0
"[75,80)",0,"FtoThrive",29487,0,0
"[75,80)",1,"FtoThrive",31986,0,0
"[80,120]",0,"FtoThrive",43286,0,0
"[80,120]",1,"FtoThrive",64444,0,0
"[40,45)",0,"GaitAb",56013,20,0.000357059968221663
"[40,45)",1,"GaitAb",51133,21,0.000410693681184362
"[45,50)",0,"GaitAb",55695,0,0
"[45,50)",1,"GaitAb",51791,23,0.000444092602961905
"[50,55)",0,"GaitAb",57331,31,0.000540719680452111
"[50,55)",1,"GaitAb",53487,22,0.000411314898947408
"[55,60)",0,"GaitAb",51875,53,0.00102168674698795
"[55,60)",1,"GaitAb",47915,34,0.000709589898779088
"[60,65)",0,"GaitAb",46867,56,0.00119487059124757
"[60,65)",1,"GaitAb",44127,45,0.00101978380583316
"[65,70)",0,"GaitAb",43054,60,0.00139359873647048
"[65,70)",1,"GaitAb",41032,34,0.000828621563657633
"[70,75)",0,"GaitAb",36481,62,0.00169951481593158
"[70,75)",1,"GaitAb",37416,78,0.00208466966003849
"[75,80)",0,"GaitAb",29487,84,0.00284871299216604
"[75,80)",1,"GaitAb",31986,81,0.00253235790658413
"[80,120]",0,"GaitAb",43286,153,0.00353463013445456
"[80,120]",1,"GaitAb",64444,167,0.00259139718204953
"[40,45)",0,"HF",56013,58,0.00103547390784282
"[40,45)",1,"HF",51133,21,0.000410693681184362
"[45,50)",0,"HF",55695,119,0.00213663704102702
"[45,50)",1,"HF",51791,36,0.00069510146550559
"[50,55)",0,"HF",57331,212,0.00369782491147896
"[50,55)",1,"HF",53487,96,0.00179482864995232
"[55,60)",0,"HF",51875,349,0.00672771084337349
"[55,60)",1,"HF",47915,143,0.00298445163310028
"[60,65)",0,"HF",46867,511,0.0109031941451341
"[60,65)",1,"HF",44127,216,0.00489496226799918
"[65,70)",0,"HF",43054,664,0.0154224926836066
"[65,70)",1,"HF",41032,343,0.00835932930395789
"[70,75)",0,"HF",36481,951,0.0260683643540473
"[70,75)",1,"HF",37416,512,0.0136839854607654
"[75,80)",0,"HF",29487,1127,0.0382202326448944
"[75,80)",1,"HF",31986,744,0.0232601763271431
"[80,120]",0,"HF",43286,3043,0.0702998660074851
"[80,120]",1,"HF",64444,3363,0.0521848426540873
"[40,45)",0,"HTN",56013,2068,0.0369200007141199
"[40,45)",1,"HTN",51133,1526,0.0298437408327303
"[45,50)",0,"HTN",55695,3684,0.0661459736062483
"[45,50)",1,"HTN",51791,2786,0.0537931300805159
"[50,55)",0,"HTN",57331,5786,0.100922711970836
"[50,55)",1,"HTN",53487,4391,0.0820947146035485
"[55,60)",0,"HTN",51875,7195,0.138698795180723
"[55,60)",1,"HTN",47915,5390,0.112490869247626
"[60,65)",0,"HTN",46867,8006,0.170823820598716
"[60,65)",1,"HTN",44127,6343,0.143744192897772
"[65,70)",0,"HTN",43054,8816,0.204766107678729
"[65,70)",1,"HTN",41032,7461,0.181833690777929
"[70,75)",0,"HTN",36481,8324,0.228173569803459
"[70,75)",1,"HTN",37416,8518,0.227656617489844
"[75,80)",0,"HTN",29487,7226,0.245057143826093
"[75,80)",1,"HTN",31986,8694,0.271806415306697
"[80,120]",0,"HTN",43286,10526,0.243173312387377
"[80,120]",1,"HTN",64444,17856,0.277077772950158
"[40,45)",0,"Hearing",56013,412,0.00735543534536625
"[40,45)",1,"Hearing",51133,381,0.007451156787202
"[45,50)",0,"Hearing",55695,501,0.00899542149205494
"[45,50)",1,"Hearing",51791,504,0.00973142051707826
"[50,55)",0,"Hearing",57331,690,0.0120353735326438
"[50,55)",1,"Hearing",53487,687,0.0128442425262213
"[55,60)",0,"Hearing",51875,830,0.016
"[55,60)",1,"Hearing",47915,699,0.0145883335072524
"[60,65)",0,"Hearing",46867,1037,0.0221264429129238
"[60,65)",1,"Hearing",44127,812,0.0184014322297006
"[65,70)",0,"Hearing",43054,1512,0.0351186881590561
"[65,70)",1,"Hearing",41032,1094,0.0266621173718074
"[70,75)",0,"Hearing",36481,1589,0.0435569200405691
"[70,75)",1,"Hearing",37416,1307,0.0349315800726962
"[75,80)",0,"Hearing",29487,1714,0.0581273103401499
"[75,80)",1,"Hearing",31986,1518,0.0474582629900581
"[80,120]",0,"Hearing",43286,3395,0.0784318255325047
"[80,120]",1,"Hearing",64444,4638,0.0719694618583576
"[40,45)",0,"Incont",56013,114,0.00203524181886348
"[40,45)",1,"Incont",51133,626,0.0122425830676862
"[45,50)",0,"Incont",55695,126,0.00226232157285214
"[45,50)",1,"Incont",51791,807,0.0155818578517503
"[50,55)",0,"Incont",57331,159,0.00277336868360922
"[50,55)",1,"Incont",53487,896,0.0167517340662217
"[55,60)",0,"Incont",51875,215,0.00414457831325301
"[55,60)",1,"Incont",47915,837,0.0174684336846499
"[60,65)",0,"Incont",46867,237,0.00505686303795848
"[60,65)",1,"Incont",44127,871,0.0197384821084597
"[65,70)",0,"Incont",43054,350,0.00812932596274446
"[65,70)",1,"Incont",41032,845,0.0205936829791382
"[70,75)",0,"Incont",36481,405,0.0111016693621337
"[70,75)",1,"Incont",37416,1073,0.0286775710925807
"[75,80)",0,"Incont",29487,554,0.0187879404483332
"[75,80)",1,"Incont",31986,1143,0.0357343837929094
"[80,120]",0,"Incont",43286,1437,0.033197800674583
"[80,120]",1,"Incont",64444,3478,0.0539693377195705
"[40,45)",0,"Kidney",56013,184,0.0032849517076393
"[40,45)",1,"Kidney",51133,176,0.00344200418516418
"[45,50)",0,"Kidney",55695,275,0.00493760660741539
"[45,50)",1,"Kidney",51791,311,0.00600490432700662
"[50,55)",0,"Kidney",57331,449,0.00783171408138703
"[50,55)",1,"Kidney",53487,503,0.00940415428047937
"[55,60)",0,"Kidney",51875,695,0.0133975903614458
"[55,60)",1,"Kidney",47915,727,0.0151727016591881
"[60,65)",0,"Kidney",46867,967,0.0206328546738643
"[60,65)",1,"Kidney",44127,1142,0.0258798468058105
"[65,70)",0,"Kidney",43054,1728,0.0401356436103498
"[65,70)",1,"Kidney",41032,1846,0.0449892766621174
"[70,75)",0,"Kidney",36481,2440,0.0668841314656945
"[70,75)",1,"Kidney",37416,2681,0.0716538379302972
"[75,80)",0,"Kidney",29487,3046,0.103299759215926
"[75,80)",1,"Kidney",31986,3577,0.11183017570187
"[80,120]",0,"Kidney",43286,7245,0.167375132837407
"[80,120]",1,"Kidney",64444,11033,0.17120290484762
"[40,45)",0,"Liver",56013,391,0.00698052237873351
"[40,45)",1,"Liver",51133,219,0.00428294838949406
"[45,50)",0,"Liver",55695,477,0.00856450309722596
"[45,50)",1,"Liver",51791,328,0.0063331466857176
"[50,55)",0,"Liver",57331,571,0.00995970766252115
"[50,55)",1,"Liver",53487,452,0.0084506515601922
"[55,60)",0,"Liver",51875,551,0.010621686746988
"[55,60)",1,"Liver",47915,471,0.00982990712720442
"[60,65)",0,"Liver",46867,524,0.0111805748181023
"[60,65)",1,"Liver",44127,447,0.0101298524712761
"[65,70)",0,"Liver",43054,446,0.0103590839410972
"[65,70)",1,"Liver",41032,411,0.0100165724312732
"[70,75)",0,"Liver",36481,347,0.00951180066335901
"[70,75)",1,"Liver",37416,309,0.00825849903784477
"[75,80)",0,"Liver",29487,199,0.00674873673144097
"[75,80)",1,"Liver",31986,251,0.0078471831426249
"[80,120]",0,"Liver",43286,152,0.00351152797671303
"[80,120]",1,"Liver",64444,223,0.00346036869219788
"[40,45)",0,"Lung",56013,2800,0.0499883955510328
"[40,45)",1,"Lung",51133,3708,0.0725167699919817
"[45,50)",0,"Lung",55695,3138,0.056342580123889
"[45,50)",1,"Lung",51791,4110,0.0793574173118882
"[50,55)",0,"Lung",57331,3440,0.0600024419598472
"[50,55)",1,"Lung",53487,4498,0.0840952007029745
"[55,60)",0,"Lung",51875,3590,0.0692048192771084
"[55,60)",1,"Lung",47915,4489,0.0936867369299802
"[60,65)",0,"Lung",46867,4047,0.0863507371924808
"[60,65)",1,"Lung",44127,4848,0.109864708681759
"[65,70)",0,"Lung",43054,4447,0.10328889301807
"[65,70)",1,"Lung",41032,4941,0.120418210177423
"[70,75)",0,"Lung",36481,4598,0.126038211671829
"[70,75)",1,"Lung",37416,5104,0.136412230062006
"[75,80)",0,"Lung",29487,4209,0.142740868857463
"[75,80)",1,"Lung",31986,4588,0.143437754017383
"[80,120]",0,"Lung",43286,6118,0.141339001062699
"[80,120]",1,"Lung",64444,7633,0.118443920302899
"[40,45)",0,"Muscular",56013,85,0.00151750486494207
"[40,45)",1,"Muscular",51133,134,0.00262061682279546
"[45,50)",0,"Muscular",55695,94,0.00168776371308017
"[45,50)",1,"Muscular",51791,144,0.00278040586202236
"[50,55)",0,"Muscular",57331,117,0.00204078072944829
"[50,55)",1,"Muscular",53487,181,0.00338399985043095
"[55,60)",0,"Muscular",51875,142,0.00273734939759036
"[55,60)",1,"Muscular",47915,147,0.00306793279766253
"[60,65)",0,"Muscular",46867,188,0.00401135127061685
"[60,65)",1,"Muscular",44127,140,0.00317266072925873
"[65,70)",0,"Muscular",43054,175,0.00406466298137223
"[65,70)",1,"Muscular",41032,172,0.0041918502632092
"[70,75)",0,"Muscular",36481,191,0.00523560209424084
"[70,75)",1,"Muscular",37416,198,0.00529185375240539
"[75,80)",0,"Muscular",29487,222,0.00752874147929596
"[75,80)",1,"Muscular",31986,265,0.00828487463265178
"[80,120]",0,"Muscular",43286,587,0.0135609665942799
"[80,120]",1,"Muscular",64444,860,0.0133449196201353
"[40,45)",0,"Osteo",56013,48,0.000856943923731991
"[40,45)",1,"Osteo",51133,50,0.000977842098058006
"[45,50)",0,"Osteo",55695,71,0.00127480025136906
"[45,50)",1,"Osteo",51791,116,0.00223977138885134
"[50,55)",0,"Osteo",57331,116,0.00202333815911113
"[50,55)",1,"Osteo",53487,286,0.0053470936863163
"[55,60)",0,"Osteo",51875,163,0.00314216867469879
"[55,60)",1,"Osteo",47915,594,0.0123969529374935
"[60,65)",0,"Osteo",46867,201,0.00428873194358504
"[60,65)",1,"Osteo",44127,1045,0.0236816461576812
"[65,70)",0,"Osteo",43054,224,0.00520276861615645
"[65,70)",1,"Osteo",41032,1423,0.034680249561318
"[70,75)",0,"Osteo",36481,297,0.00814122419889806
"[70,75)",1,"Osteo",37416,1897,0.0507002351935001
"[75,80)",0,"Osteo",29487,369,0.0125139892155865
"[75,80)",1,"Osteo",31986,2214,0.0692177827799662
"[80,120]",0,"Osteo",43286,978,0.0225939102712193
"[80,120]",1,"Osteo",64444,5706,0.0885419899447582
"[40,45)",0,"PD",56013,96,0.00171388784746398
"[40,45)",1,"PD",51133,137,0.00267928734867894
"[45,50)",0,"PD",55695,158,0.00283687943262411
"[45,50)",1,"PD",51791,131,0.00252939699947867
"[50,55)",0,"PD",57331,205,0.0035757269191188
"[50,55)",1,"PD",53487,196,0.003664441826986
"[55,60)",0,"PD",51875,246,0.00474216867469879
"[55,60)",1,"PD",47915,221,0.00461233434206407
"[60,65)",0,"PD",46867,437,0.00932425800669981
"[60,65)",1,"PD",44127,313,0.00709316291612845
"[65,70)",0,"PD",43054,603,0.0140056673015283
"[65,70)",1,"PD",41032,466,0.0113569896666017
"[70,75)",0,"PD",36481,727,0.0199281817932622
"[70,75)",1,"PD",37416,558,0.0149134060295061
"[75,80)",0,"PD",29487,873,0.0296062671685828
"[75,80)",1,"PD",31986,690,0.0215719377227537
"[80,120]",0,"PD",43286,1406,0.0324816337845955
"[80,120]",1,"PD",64444,1427,0.0221432561603873
"[40,45)",0,"PVD",56013,302,0.00539160552014711
"[40,45)",1,"PVD",51133,404,0.00790096415230868
"[45,50)",0,"PVD",55695,413,0.00741538737768202
"[45,50)",1,"PVD",51791,468,0.00903631905157267
"[50,55)",0,"PVD",57331,601,0.0104829847726361
"[50,55)",1,"PVD",53487,562,0.0105072260549292
"[55,60)",0,"PVD",51875,794,0.0153060240963855
"[55,60)",1,"PVD",47915,605,0.0126265261400397
"[60,65)",0,"PVD",46867,1081,0.0230652698060469
"[60,65)",1,"PVD",44127,636,0.0144129444557754
"[65,70)",0,"PVD",43054,1354,0.0314488781530171
"[65,70)",1,"PVD",41032,844,0.0205693117566777
"[70,75)",0,"PVD",36481,1467,0.0402127134672843
"[70,75)",1,"PVD",37416,982,0.0262454564892025
"[75,80)",0,"PVD",29487,1548,0.0524977108556313
"[75,80)",1,"PVD",31986,1200,0.037516413430876
"[80,120]",0,"PVD",43286,2727,0.0629995841611607
"[80,120]",1,"PVD",64444,3541,0.0549469306684874
"[40,45)",0,"PerNeuro",56013,23,0.000410618963454912
